PrimaryKey,ORIG_OID
CA_CA-Ukiah-FO-ESR-2021_River-Fire-17_V12021-09-01,42656
CA_CA-Ukiah-FO-ESR-2021_River-Fire-18_V12021-09-01,42657
CA_CA-Ukiah-FO-ESR-2021_River-Fire-19_V12021-09-01,42658
CA_CA-Ukiah-FO-ESR-2021_River-Fire-20_V12021-09-01,42659
CA_CA-Ukiah-FO-ESR-2021_River-Fire-21_V12021-09-01,42660
CA_CA-Ukiah-FO-ESR-2021_River-Fire-23_V12021-09-01,42661
CA_CA-Ukiah-FO-ESR-2021_River-Fire-24_V12021-09-01,42662
CA_CA-Ukiah-FO-ESR-2021_River-Fire-25_V12021-09-01,42663
CA_CA-Ukiah-FO-ESR-2021_River-Fire-29_V12021-09-01,42664
CA_CA-Ukiah-FO-ESR-2021_River-Fire-30_V12021-09-01,42665
CA_CA-Ukiah-FO-ESR-2021_River-Fire-31_V12021-09-01,42666
CA_CA-Ukiah-FO-ESR-2021_River-Fire-36_V12021-09-01,42667
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-2021_RPH-19_V12021-09-01,42668
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-2021_RPH-21_V12021-09-01,42669
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-2021_RPH-25_V12021-09-01,42670
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-Design-2-2021_Walker-Ridge-004_V12021-09-01,42671
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-Design-2-2021_Walker-Ridge-005_V12021-09-01,42672
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-Design-2-2021_Walker-Ridge-010_V12021-09-01,42673
CA_CA-Ukiah-FO-Walker-Ridge-Rare-Plants-Design-2-2021_Walker-Ridge-015_V12021-09-01,42674
CA_CA-Ukiah-FO-Walker-Ridge-Targeted-2021_Walker-Ridge-Targeted-001_V12021-09-01,42675
CA_CA-Ukiah-FO-Walker-Ridge-Targeted-2021_Walker-Ridge-Targeted-002_V12021-09-01,42676
CA_CA-Ukiah-FO-Walker-Ridge-Targeted-2021_Walker-Ridge-Targeted-003_V12021-09-01,42677
CA_CA-Ukiah-FO-Walker-Ridge-Targeted-2021_Walker-Ridge-Targeted-004_V12021-09-01,42678
CA_CA-Ukiah-FO-Walker-Ridge-Targeted-2021_Walker-Ridge-Targeted-006_V12021-09-01,42679
CA_CDCA_LUP_2022_CRCD2022-096_V12023-09-01,42680
CA_CDCA_LUP_2022_CRCD2022-097_V12023-09-01,42681
CA_CDCA_LUP_2022_CRCD2022-099_V12023-09-01,42682
CA_CDCA_LUP_2022_CRCD2022-100_V12023-09-01,42683
CA_CDCA_LUP_2022_CRCD2022-102_V12023-09-01,42684
CA_CDCA_LUP_2022_CRCD2022-103_V12023-09-01,42685
CA_CDCA_LUP_2022_CRCD2022-104_V12023-09-01,42686
CA_CDCA_LUP_2022_CRCD2022-105_V12023-09-01,42687
CA_CDCA_LUP_2022_CRCD2022-106_V12023-09-01,42688
CA_CDCA_LUP_2022_CRCD2022-107_V12023-09-01,42689
CA_CDCA_LUP_2022_CRCD2022-109_V12023-09-01,42690
CA_CDCA_LUP_2022_CRCD2022-110_V12023-09-01,42691
CA_CDCA_LUP_2022_CRCD2022-111_V12023-09-01,42692
CA_CDCA_LUP_2022_CRCD2022-114_V12023-09-01,42693
CA_CDCA_LUP_2022_CRCD2022-115_V12023-09-01,42694
CA_CDCA_LUP_2022_CRCD2022-117_V12023-09-01,42695
CA_CDCA_LUP_2022_CRCD2022-118_V12023-09-01,42696
CA_CDCA_LUP_2022_CRCD2022-119_V12023-09-01,42697
CA_CDCA_LUP_2022_CRCD2022-120_V12023-09-01,42698
CA_CDCA_LUP_2022_CRCD2022-121_V12023-09-01,42699
CA_CDCA_LUP_2022_CRCD2022-122_V12023-09-01,42700
CA_CDCA_LUP_2022_CRCD2022-123_V12023-09-01,42701
CA_CDCA_LUP_2022_CRCD2022-124_V12023-09-01,42702
CA_CDCA_LUP_2022_CRCD2022-125_V12023-09-01,42703
CA_CDCA_LUP_2022_CRCD2022-128_V12023-09-01,42704
CA_CDCA_LUP_2022_CRCD2022-129_V12023-09-01,42705
CA_CDCA_LUP_2022_CRCD2022-130_V12023-09-01,42706
CA_CDCA_LUP_2022_CRCD2022-131_V12023-09-01,42707
CA_CDCA_LUP_2022_CRCD2022-132_V12023-09-01,42708
CA_CDCA_LUP_2022_CRCD2022-134_V12023-09-01,42709
CA_CDCA_LUP_2022_CRCD2022-136_V12023-09-01,42710
CA_CDCA_LUP_2022_CRCD2022-137_V12023-09-01,42711
CA_CDCA_LUP_2022_CRCD2022-138_V12023-09-01,42712
CA_CDCA_LUP_2022_CRCD2022-139_V12023-09-01,42713
CA_CDCA_LUP_2022_CRCD2022-140_V12023-09-01,42714
CA_CDCA_LUP_2022_CRCD2022-142_V12023-09-01,42715
CA_CDCA_LUP_2022_CRCD2022-146_V12023-09-01,42716
CA_CDCA_LUP_2022_CRCD2022-149_V12023-09-01,42717
CA_CDCA_LUP_2022_CRCD2022-150_V12023-09-01,42718
CA_CDCA_LUP_2022_CRCD2022-151_V12023-09-01,42719
CA_CDCA_LUP_2022_CRCD2022-153_V12023-09-01,42720
CA_CDCA_LUP_2022_CRCD2022-155_V12023-09-01,42721
CA_CDCA_LUP_2022_CRCD2022-156_V12023-09-01,42722
CA_CDCA_LUP_2022_CRCD2022-158_V12023-09-01,42723
CA_CDCA_LUP_2022_CRCD2022-159_V12023-09-01,42724
CA_CDCA_LUP_2022_CRCD2022-160_V12023-09-01,42725
CA_CDCA_LUP_2022_CRCD2022-161_V12023-09-01,42726
CA_CDCA_LUP_2022_CRCD2022-162_V12023-09-01,42727
CA_CDCA_LUP_2022_CRCD2022-163_V12023-09-01,42728
CA_CDCA_LUP_2022_CRCD2022-165_V12023-09-01,42729
CA_CDCA_LUP_2022_CRCD2022-167_V12023-09-01,42730
CA_CDCA_LUP_2022_CRCD2022-168_V12023-09-01,42731
CA_CDCA_LUP_2022_CRCD2022-169_V12023-09-01,42732
CA_CDCA_LUP_2022_CRCD2022-170_V12023-09-01,42733
CA_CDCA_LUP_2022_CRCD2022-171_V12023-09-01,42734
CA_CDCA_LUP_2022_CRCD2022-173_V12023-09-01,42735
CA_CDCA_LUP_2022_CRCD2022-174_V12023-09-01,42736
CA_CDCA_LUP_2022_CRCD2022-175_V12023-09-01,42737
CA_CDCA_LUP_2022_CRCD2022-178_V12023-09-01,42738
CA_CDCA_LUP_2022_CRCD2022-180_V12023-09-01,42739
CA_CDCA_LUP_2022_CRCD2022-181_V12023-09-01,42740
CA_CDCA_LUP_2022_CRCD2022-183_V12023-09-01,42741
CA_CDCA_LUP_2022_CRCD2022-184_V12023-09-01,42742
CA_CDCA_LUP_2022_CRCD2022-185_V12023-09-01,42743
CA_CDCA_LUP_2022_CRCD2022-186_V12023-09-01,42744
CA_CDCA_LUP_2022_CRCD2022-187_V12023-09-01,42745
CA_CDCA_LUP_2022_CRCD2022-188_V12023-09-01,42746
CA_CDCA_LUP_2022_CRCD2022-189_V12023-09-01,42747
CA_CDCA_LUP_2022_CRCD2022-190_V12023-09-01,42748
CA_CDCA_LUP_2022_CRCD2022-191_V12023-09-01,42749
CA_CDCA_LUP_2022_CRCD2022-194_V12023-09-01,42750
CA_CDCA_LUP_2022_CRCD2022-199_V12023-09-01,42751
CA_CDCA_LUP_2022_CRCD2022-NR-028_V12023-09-01,42752
CA_CDCA_LUP_2022_CRCD2022-NR-033_V12023-09-01,42753
CA_CDCA_LUP_2022_CRCD2022-NR-035_V12023-09-01,42754
CA_CDCA_LUP_2022_CRCD2022-NR-036_V12023-09-01,42755
CA_CDCA_LUP_2022_CRCD2022-NR-038_V12023-09-01,42756
CA_CDCA_LUP_2022_CRCD2022-NR-039_V12023-09-01,42757
CA_CDCA_LUP_2022_CRCD2022-NR-041_V12023-09-01,42758
CA_CDCA_LUP_2022_CRCD2022-NR-042_V12023-09-01,42759
CA_CDCA_LUP_2022_CRCD2022-NR-043_V12023-09-01,42760
CA_CDCA_LUP_2022_CRCD2022-NR-044_V12023-09-01,42761
CA_CDCA_LUP_2022_CRCD2022-NR-045_V12023-09-01,42762
CA_CDCA_LUP_2022_CRCD2022-NR-046_V12023-09-01,42763
CA_CDCA_LUP_2022_CRCD2022-NR-047_V12023-09-01,42764
CA_CDCA_LUP_2022_CRCD2022-NR-048_V12023-09-01,42765
CA_CDCA_LUP_2022_CRCD2022-NR-049_V12023-09-01,42766
CA_CDCA_LUP_2022_CRCD2022-NR-050_V12023-09-01,42767
CA_CDCA_LUP_2022_CRCD2022-NR-051_V12023-09-01,42768
CA_CDCA_LUP_2022_CRCD2022-NR-053_V12023-09-01,42769
CA_CDCA_LUP_2022_CRCD2022-NR-054_V12023-09-01,42770
CA_CDDO_CDCA_LUP_2022_CRCD2022_001_V12022-09-01,42771
CA_CDDO_CDCA_LUP_2022_CRCD2022_002_V12022-09-01,42772
CA_CDDO_CDCA_LUP_2022_CRCD2022_004_V12022-09-01,42773
CA_CDDO_CDCA_LUP_2022_CRCD2022_006_V12022-09-01,42774
CA_CDDO_CDCA_LUP_2022_CRCD2022_007_V12022-09-01,42775
CA_CDDO_CDCA_LUP_2022_CRCD2022_009_V12022-09-01,42776
CA_CDDO_CDCA_LUP_2022_CRCD2022_010_V12022-09-01,42777
CA_CDDO_CDCA_LUP_2022_CRCD2022_011_V12022-09-01,42778
CA_CDDO_CDCA_LUP_2022_CRCD2022_013_V12022-09-01,42779
CA_CDDO_CDCA_LUP_2022_CRCD2022_014_V12022-09-01,42780
CA_CDDO_CDCA_LUP_2022_CRCD2022_015_V12022-09-01,42781
CA_CDDO_CDCA_LUP_2022_CRCD2022_017_V12022-09-01,42782
CA_CDDO_CDCA_LUP_2022_CRCD2022_018_V12022-09-01,42783
CA_CDDO_CDCA_LUP_2022_CRCD2022_019_V12022-09-01,42784
CA_CDDO_CDCA_LUP_2022_CRCD2022_020_V12022-09-01,42785
CA_CDDO_CDCA_LUP_2022_CRCD2022_021_V12022-09-01,42786
CA_CDDO_CDCA_LUP_2022_CRCD2022_024_V12022-09-01,42787
CA_CDDO_CDCA_LUP_2022_CRCD2022_026_V12022-09-01,42788
CA_CDDO_CDCA_LUP_2022_CRCD2022_027_V12022-09-01,42789
CA_CDDO_CDCA_LUP_2022_CRCD2022_028_V12022-09-01,42790
CA_CDDO_CDCA_LUP_2022_CRCD2022_029_V12022-09-01,42791
CA_CDDO_CDCA_LUP_2022_CRCD2022_030_V12022-09-01,42792
CA_CDDO_CDCA_LUP_2022_CRCD2022_031_V12022-09-01,42793
CA_CDDO_CDCA_LUP_2022_CRCD2022_032_V12022-09-01,42794
CA_CDDO_CDCA_LUP_2022_CRCD2022_033_V12022-09-01,42795
CA_CDDO_CDCA_LUP_2022_CRCD2022_037_V12022-09-01,42796
CA_CDDO_CDCA_LUP_2022_CRCD2022_038_V12022-09-01,42797
CA_CDDO_CDCA_LUP_2022_CRCD2022_039_V12022-09-01,42798
CA_CDDO_CDCA_LUP_2022_CRCD2022_040_V12022-09-01,42799
CA_CDDO_CDCA_LUP_2022_CRCD2022_041_V12022-09-01,42800
CA_CDDO_CDCA_LUP_2022_CRCD2022_042_V12022-09-01,42801
CA_CDDO_CDCA_LUP_2022_CRCD2022_043_V12022-09-01,42802
CA_CDDO_CDCA_LUP_2022_CRCD2022_044_V12022-09-01,42803
CA_CDDO_CDCA_LUP_2022_CRCD2022_045_V12022-09-01,42804
CA_CDDO_CDCA_LUP_2022_CRCD2022_046_V12022-09-01,42805
CA_CDDO_CDCA_LUP_2022_CRCD2022_047_V12022-09-01,42806
CA_CDDO_CDCA_LUP_2022_CRCD2022_049_V12022-09-01,42807
CA_CDDO_CDCA_LUP_2022_CRCD2022_050_V12022-09-01,42808
CA_CDDO_CDCA_LUP_2022_CRCD2022_051_V12022-09-01,42809
CA_CDDO_CDCA_LUP_2022_CRCD2022_052_V12022-09-01,42810
CA_CDDO_CDCA_LUP_2022_CRCD2022_053_V12022-09-01,42811
CA_CDDO_CDCA_LUP_2022_CRCD2022_054_V12022-09-01,42812
CA_CDDO_CDCA_LUP_2022_CRCD2022_055_V12022-09-01,42813
CA_CDDO_CDCA_LUP_2022_CRCD2022_056_V12022-09-01,42814
CA_CDDO_CDCA_LUP_2022_CRCD2022_058_V12022-09-01,42815
CA_CDDO_CDCA_LUP_2022_CRCD2022_059_V12022-09-01,42816
CA_CDDO_CDCA_LUP_2022_CRCD2022_060_V12022-09-01,42817
CA_CDDO_CDCA_LUP_2022_CRCD2022_061_V12022-09-01,42818
CA_CDDO_CDCA_LUP_2022_CRCD2022_062_V12022-09-01,42819
CA_CDDO_CDCA_LUP_2022_CRCD2022_064_V12022-09-01,42820
CA_CDDO_CDCA_LUP_2022_CRCD2022_065_V12022-09-01,42821
CA_CDDO_CDCA_LUP_2022_CRCD2022_066_V12022-09-01,42822
CA_CDDO_CDCA_LUP_2022_CRCD2022_067_V12022-09-01,42823
CA_CDDO_CDCA_LUP_2022_CRCD2022_068_V12022-09-01,42824
CA_CDDO_CDCA_LUP_2022_CRCD2022_071_V12022-09-01,42825
CA_CDDO_CDCA_LUP_2022_CRCD2022_072_V12022-09-01,42826
CA_CDDO_CDCA_LUP_2022_CRCD2022_073_V12022-09-01,42827
CA_CDDO_CDCA_LUP_2022_CRCD2022_074_V12022-09-01,42828
CA_CDDO_CDCA_LUP_2022_CRCD2022_076_V12022-09-01,42829
CA_CDDO_CDCA_LUP_2022_CRCD2022_077_V12022-09-01,42830
CA_CDDO_CDCA_LUP_2022_CRCD2022_078_V12022-09-01,42831
CA_CDDO_CDCA_LUP_2022_CRCD2022_081_V12022-09-01,42832
CA_CDDO_CDCA_LUP_2022_CRCD2022_082_V12022-09-01,42833
CA_CDDO_CDCA_LUP_2022_CRCD2022_083_V12022-09-01,42834
CA_CDDO_CDCA_LUP_2022_CRCD2022_084_V12022-09-01,42835
CA_CDDO_CDCA_LUP_2022_CRCD2022_087_V12022-09-01,42836
CA_CDDO_CDCA_LUP_2022_CRCD2022_088_V12022-09-01,42837
CA_CDDO_CDCA_LUP_2022_CRCD2022_089_V12022-09-01,42838
CA_CDDO_CDCA_LUP_2022_CRCD2022_090_V12022-09-01,42839
CA_CDDO_CDCA_LUP_2022_CRCD2022_093_V12022-09-01,42840
CA_CDDO_CDCA_LUP_2022_CRCD2022_094_V12022-09-01,42841
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_002_V12022-09-01,42842
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_003_V12022-09-01,42843
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_004_V12022-09-01,42844
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_007_V12022-09-01,42845
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_008_V12022-09-01,42846
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_009_V12022-09-01,42847
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_011_V12022-09-01,42848
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_012_V12022-09-01,42849
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_015_V12022-09-01,42850
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_016_V12022-09-01,42851
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_017_V12022-09-01,42852
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_020_V12022-09-01,42853
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_021_V12022-09-01,42854
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_022_V12022-09-01,42855
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_023_V12022-09-01,42856
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_024_V12022-09-01,42857
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_025_V12022-09-01,42858
CA_CDDO_CDCA_LUP_2022_CRCD2022_NR_027_V12022-09-01,42859
CA_CPNM_CARRLT_2023_CARR0646_V12023-09-01,42860
CA_CPNM_CARRLT_2023_CARR0658_V12023-09-01,42861
CA_CPNM_CARRLT_2023_CARR0844_V12023-09-01,42862
CA_CPNM_CARRLT_2023_CARR0925_V12023-09-01,42863
CA_CPNM_CARRLT_2023_CARR0928_V12023-09-01,42864
CA_CPNM_CARRLT_2023_CARR2000_V12023-09-01,42865
CA_ELFO_BeckF_2022_Beckwourth01_V22023-09-01,42866
CA_ELFO_BeckF_2022_Beckwourth02_V22023-09-01,42867
CA_ELFO_BeckF_2022_Beckwourth03_V22023-09-01,42868
CA_ELFO_BeckF_2022_Beckwourth04_V22023-09-01,42869
CA_ELFO_BeckF_2022_Beckwourth05_V22023-09-01,42870
CA_ELFO_BeckF_2022_Beckwourth06_V22023-09-01,42871
CA_ELFO_DryVal_2022_DryValleyHerbicide01_V22023-09-01,42872
CA_ELFO_DryVal_2022_DryValleyRimControl-28_V22023-09-01,42873
CA_ELFO_DryVal_2022_DryValleyRimControl-29_V22023-09-01,42874
CA_ELFO_DryVal_2022_DryValleyRimControl-30_V22023-09-01,42875
CA_ELFO_DryVal_2022_DryValleyRimControl-31_V22023-09-01,42876
CA_ELFO_DryVal_2022_DryValleyRimControl-32_V22023-09-01,42877
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-19_V22023-09-01,42878
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-20_V22023-09-01,42879
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-21_V22023-09-01,42880
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-22_V22023-09-01,42881
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-23_V22023-09-01,42882
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-10_V22023-09-01,42883
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-11_V22023-09-01,42884
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-12_V22023-09-01,42885
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-13_V22023-09-01,42886
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-14_V22023-09-01,42887
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-01_V12023-09-01,42888
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-02_V12023-09-01,42889
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-03_V12023-09-01,42890
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-04_V12023-09-01,42891
CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-05_V12023-09-01,42892
CA_ELFO_DryVal_2022_NORCALNONR1008_V32023-09-01,42893
CA_ELFO_DryVal_2022_NORCALNONR1072_V32023-09-01,42894
CA_ELFO_Fuels_2023_Bald-B1-01_V12023-09-01,42895
CA_ELFO_Fuels_2023_Bald-B10A-01_V12023-09-01,42896
CA_ELFO_Fuels_2023_Bald-B2-01_V12023-09-01,42897
CA_ELFO_Fuels_2023_Bald-B3-01_V12023-09-01,42898
CA_ELFO_INT_BeckF_2022_Beckwourth01_V12022-09-01,42899
CA_ELFO_INT_BeckF_2022_Beckwourth02_V12022-09-01,42900
CA_ELFO_INT_BeckF_2022_Beckwourth03_V12022-09-01,42901
CA_ELFO_INT_BeckF_2022_Beckwourth04_V12022-09-01,42902
CA_ELFO_INT_BeckF_2022_Beckwourth05_V12022-09-01,42903
CA_ELFO_INT_BeckF_2022_Beckwourth06_V12022-09-01,42904
CA_ELFO_INT_BeckF_2022_NORCALRV2037_V22022-09-01,42905
CA_ELFO_INT_DryVal_2022_DryValleyHerbicide01_V12022-09-01,42906
CA_ELFO_INT_DryVal_2022_DryValleyRimControl_28_V12022-09-01,42907
CA_ELFO_INT_DryVal_2022_DryValleyRimControl_29_V12022-09-01,42908
CA_ELFO_INT_DryVal_2022_DryValleyRimControl_30_V12022-09-01,42909
CA_ELFO_INT_DryVal_2022_DryValleyRimControl_31_V12022-09-01,42910
CA_ELFO_INT_DryVal_2022_DryValleyRimControl_32_V12022-09-01,42911
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_19_V12022-09-01,42912
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_20_V12022-09-01,42913
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_21_V12022-09-01,42914
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_22_V12022-09-01,42915
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2021_23_V12022-09-01,42916
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2022_10_V12022-09-01,42917
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2022_11_V12022-09-01,42918
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2022_12_V12022-09-01,42919
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2022_13_V12022-09-01,42920
CA_ELFO_INT_DryVal_2022_DryValleyRimTreatmentArea2022_14_V12022-09-01,42921
CA_ELFO_INT_DryVal_2022_NORCALNONR1008_V22022-09-01,42922
CA_ELFO_INT_DryVal_2022_NORCALNONR1072_V22022-09-01,42923
CA_ELFO_INT_Laura2_2022_GraniticUnburned33_V42022-09-01,42924
CA_ELFO_INT_Laura2_2022_GraniticUnburned34_V42022-09-01,42925
CA_ELFO_INT_Laura2_2022_Laura2Fire2_V22022-09-01,42926
CA_ELFO_INT_Laura2_2022_Laura2Fire3_V22022-09-01,42927
CA_ELFO_INT_Laura2_2022_Laura2Fire4_V12022-09-01,42928
CA_ELFO_INT_Laura2_2022_Laura2Fire5_V12022-09-01,42929
CA_ELFO_INT_NHorse_2022_NorthHorseFuels01_V12022-09-01,42930
CA_ELFO_INT_NHorse_2022_NorthHorseFuels02_V12022-09-01,42931
CA_ELFO_INT_NHorse_2022_NorthHorseFuels03_V12022-09-01,42932
CA_ELFO_INT_NHorse_2022_NorthHorseFuels04_V12022-09-01,42933
CA_ELFO_INT_NHorse_2022_RavendaleAmp1_V22022-09-01,42934
CA_ELFO_INT_NHorse_2022_RavendaleAmp860_V22022-09-01,42935
CA_ELFO_INT_Parsni_2022_ParsnipHerbicide01_V12022-09-01,42936
CA_ELFO_INT_Parsni_2022_ParsnipSeeding01_V12022-09-01,42937
CA_ELFO_INT_Parsni_2022_ParsnipSeeding02_V12022-09-01,42938
CA_ELFO_INT_Parsni_2022_ParsnipSeeding03_V12022-09-01,42939
CA_ELFO_INT_Parsni_2022_ParsnipSeeding04_V12022-09-01,42940
CA_ELFO_INT_Parsni_2022_ParsnipSeeding05_V12022-09-01,42941
CA_ELFO_INT_Parsni_2022_ParsnipSeeding06_V12022-09-01,42942
CA_ELFO_INT_Parsni_2022_TwinPeaks033_V42022-09-01,42943
CA_ELFO_INT_Parsni_2022_TwinPeaks34_V62022-09-01,42944
CA_ELFO_INT_Parsni_2022_TwinPeaks38_V62022-09-01,42945
CA_ELFO_INT_Parsni_2022_TwinPeaks43_V62022-09-01,42946
CA_ELFO_INT_Parsni_2022_TwinPeaks488_V42022-09-01,42947
CA_ELFO_INT_Ranch_2022_RanchFireDrillSeeding1_V22022-09-01,42948
CA_ELFO_INT_Ranch_2022_RanchFireDrillSeeding2_V22022-09-01,42949
CA_ELFO_INT_Ranch_2022_RanchFireDrillSeeding3_V22022-09-01,42950
CA_ELFO_INT_Ranch_2022_RanchFireUntreated1_V22022-09-01,42951
CA_ELFO_INT_Ranch_2022_RanchFireUntreated2_V22022-09-01,42952
CA_ELFO_INT_Ranch_2022_RanchFireUntreated3_V22022-09-01,42953
CA_ELFO_INT_Ranch_2022_RanchFireUntreated4_V22022-09-01,42954
CA_ELFO_NHorse_2023_Ravendale-AMP-3_V22023-09-01,42955
CA_ELFO_NHorse_2023_Ravendale-AMP-5_V22023-09-01,42956
CA_ELFO_NHorse_2023_Ravendale-Amp-858_V22023-09-01,42957
CA_ELFO_Parsni_2022_ParsnipSeeding01_V22023-09-01,42958
CA_ELFO_Parsni_2022_ParsnipSeeding02_V22023-09-01,42959
CA_ELFO_Parsni_2022_ParsnipSeeding03_V22023-09-01,42960
CA_ELFO_Parsni_2022_ParsnipSeeding04_V22023-09-01,42961
CA_ELFO_Parsni_2022_ParsnipSeeding05_V22023-09-01,42962
CA_ELFO_Parsni_2022_ParsnipSeeding06_V22023-09-01,42963
CA_NCDO_LUP_2019_A-ARAR1_V52023-09-01,42964
CA_NCDO_LUP_2019_Bare156_V22023-09-01,42965
CA_NCDO_LUP_2019_Bare181_V22022-09-01,42966
CA_NCDO_LUP_2019_Bare329_V22023-09-01,42967
CA_NCDO_LUP_2019_Bare336_V22023-09-01,42968
CA_NCDO_LUP_2019_Bare347_V22023-09-01,42969
CA_NCDO_LUP_2019_BigValleyMountain494_V22022-09-01,42970
CA_NCDO_LUP_2019_BlackMtnJuniperSite_18_V22022-09-01,42971
CA_NCDO_LUP_2019_BoardCorral324_V22022-09-01,42972
CA_NCDO_LUP_2019_BullCreek164_V22023-09-01,42973
CA_NCDO_LUP_2019_BullCreek1_V22023-09-01,42974
CA_NCDO_LUP_2019_BullCreek3_V22023-09-01,42975
CA_NCDO_LUP_2019_BullCreek91_V22022-09-01,42976
CA_NCDO_LUP_2019_Calcutta220_V22022-09-01,42977
CA_NCDO_LUP_2019_CloverCreekPlot1_V22023-09-01,42978
CA_NCDO_LUP_2019_ColdSprings828_V22023-09-01,42979
CA_NCDO_LUP_2019_CrooksLake366_V22023-09-01,42980
CA_NCDO_LUP_2019_CrooksLake537_V22023-09-01,42981
CA_NCDO_LUP_2019_D1-ARTRV2_V52023-09-01,42982
CA_NCDO_LUP_2019_D3_ARTRW5_V52022-09-01,42983
CA_NCDO_LUP_2019_DeepCut321_V22022-09-01,42984
CA_NCDO_LUP_2019_DenioPlot001_V22022-09-01,42985
CA_NCDO_LUP_2019_DryCow517_V22022-09-01,42986
CA_NCDO_LUP_2019_DryCowNew_V22023-09-01,42987
CA_NCDO_LUP_2019_DuckLake252_V22022-09-01,42988
CA_NCDO_LUP_2019_DuckLake312_V22022-09-01,42989
CA_NCDO_LUP_2019_DuckLake322_V22022-09-01,42990
CA_NCDO_LUP_2019_DuckLakePlot001_V22022-09-01,42991
CA_NCDO_LUP_2019_DuckLakeUnburned1_V22023-09-01,42992
CA_NCDO_LUP_2019_EastBaldMountain304_V22023-09-01,42993
CA_NCDO_LUP_2019_HomeCamp182_V22022-09-01,42994
CA_NCDO_LUP_2019_HomeCamp219_V22023-09-01,42995
CA_NCDO_LUP_2019_HomeCamp397_V22023-09-01,42996
CA_NCDO_LUP_2019_HomeCamp433_V22022-09-01,42997
CA_NCDO_LUP_2019_LittleBasin339_V22022-09-01,42998
CA_NCDO_LUP_2019_LongValley264_V22022-09-01,42999
CA_NCDO_LUP_2019_LongValley380_V22022-09-01,43000
CA_NCDO_LUP_2019_LostCreekUnburned1_V22022-09-01,43001
CA_NCDO_LUP_2019_LowerLake461_V22022-09-01,43002
CA_NCDO_LUP_2019_MahoganyMountain293_V22022-09-01,43003
CA_NCDO_LUP_2019_MassacreLakes209_V22023-09-01,43004
CA_NCDO_LUP_2019_MassacreMountain117_V22023-09-01,43005
CA_NCDO_LUP_2019_MassacreMountain349_V22022-09-01,43006
CA_NCDO_LUP_2019_MassacreMountain438_V22023-09-01,43007
CA_NCDO_LUP_2019_MoonSprings407_V22022-09-01,43008
CA_NCDO_LUP_2019_MuckValley3_V22023-09-01,43009
CA_NCDO_LUP_2019_NORCALNONR1003_V12023-09-01,43010
CA_NCDO_LUP_2019_NORCALNONR1004_V12023-09-01,43011
CA_NCDO_LUP_2019_NORCALNONR1038_V12023-09-01,43012
